GEOID,low_income_pct,lower_middle_income_pct,upper_middle_income_pct,high_income_pct
250214042024,0.07692307692307693,0.0,0.15384615384615385,0.7692307692307693
250214043011,0.05804749340369393,0.026385224274406333,0.0395778364116095,0.8759894459102903
250214043012,0.0,0.0,0.1387900355871886,0.8612099644128114
250214043013,0.07161125319693094,0.0,0.10997442455242967,0.8184143222506394
250214043014,0.02577319587628866,0.059278350515463915,0.09278350515463918,0.8221649484536082
250214043015,0.05660377358490566,0.05929919137466307,0.10242587601078167,0.7816711590296496
250214043021,0.043041606886657105,0.08321377331420372,0.1951219512195122,0.6786226685796269
250214043022,0.0,0.09210526315789473,0.08771929824561403,0.8201754385964912
250214043023,0.03480278422273782,0.05336426914153132,0.16241299303944315,0.7494199535962877
250214044001,0.2702702702702703,0.11850311850311851,0.12058212058212059,0.49064449064449067
250214044002,0.11392405063291139,0.035443037974683546,0.043037974683544304,0.8075949367088607
250214044003,0.0,0.0,0.11494252873563218,0.8850574712643678
250214044005,0.009727626459143969,0.11673151750972763,0.21206225680933852,0.6614785992217899
250214051001,0.016194331983805668,0.07017543859649122,0.05128205128205128,0.8623481781376519
250214051002,0.04477611940298507,0.03283582089552239,0.19701492537313434,0.7253731343283583
250214051003,0.0,0.021538461538461538,0.09846153846153846,0.88
250214051004,0.019417475728155338,0.015533980582524271,0.06601941747572816,0.8990291262135922
250214061011,0.199207135777998,0.09910802775024777,0.1952428146679881,0.5064420218037661
250214061012,0.013657056145675266,0.04704097116843703,0.05311077389984825,0.8861911987860395
250214061013,0.06274509803921569,0.11176470588235295,0.09607843137254903,0.7294117647058823
250214061021,0.16620111731843576,0.0,0.1005586592178771,0.7332402234636871
250214061022,0.060453400503778336,0.08816120906801007,0.2518891687657431,0.5994962216624685
250214061023,0.0,0.05120481927710843,0.04216867469879518,0.9066265060240963
250214061024,0.0,0.024,0.1,0.876
250214071011,0.02321724709784411,0.013266998341625208,0.02321724709784411,0.9402985074626866
250214071012,0.11611785095320624,0.16984402079722705,0.14904679376083188,0.5649913344887348
250214071013,0.0720164609053498,0.1111111111111111,0.30246913580246915,0.51440329218107
250214071021,0.06573957016434892,0.12010113780025285,0.32364096080910243,0.49051833122629585
250214071022,0.10950080515297907,0.09500805152979067,0.09822866344605476,0.6972624798711755
250214081021,0.0508130081300813,0.08333333333333333,0.29878048780487804,0.5670731707317073
250214081022,0.026462395543175487,0.11420612813370473,0.28551532033426186,0.5738161559888579
250214081023,0.25271739130434784,0.16304347826086957,0.12771739130434784,0.45652173913043476
250214081024,0.2463768115942029,0.07971014492753623,0.34541062801932365,0.3285024154589372
250214081031,0.03153988868274583,0.13543599257884972,0.11131725417439703,0.7217068645640075
250214081032,0.024077046548956663,0.0,0.060995184590690206,0.9149277688603531
250214081041,0.022026431718061675,0.032305433186490456,0.21879588839941264,0.7268722466960352
250214081042,0.1301775147928994,0.07100591715976332,0.09763313609467456,0.7011834319526628
250214081043,0.05905511811023622,0.12598425196850394,0.02952755905511811,0.7854330708661418
250214091011,0.0,0.029832935560859187,0.14558472553699284,0.8245823389021479
250214091012,0.027888446215139442,0.07569721115537849,0.29880478087649404,0.5976095617529881
250214091014,0.04526748971193416,0.05761316872427984,0.2757201646090535,0.6213991769547325
250214091021,0.02891566265060241,0.09156626506024096,0.12650602409638553,0.7530120481927711
250214091022,0.03850931677018633,0.008695652173913044,0.18385093167701863,0.768944099378882
250214101001,0.23316912972085385,0.12807881773399016,0.20525451559934318,0.43349753694581283
250214101002,0.16030534351145037,0.10178117048346055,0.4173027989821883,0.32061068702290074
250214101003,0.03238095238095238,0.024761904761904763,0.25142857142857145,0.6914285714285714
250214101005,0.19304152637485972,0.29180695847362514,0.1829405162738496,0.33221099887766553
250214101006,0.0,0.0,0.250814332247557,0.749185667752443
250214103001,0.006024096385542169,0.1108433734939759,0.3927710843373494,0.4903614457831325
250214103002,0.12195121951219512,0.05013550135501355,0.33875338753387535,0.489159891598916
250214103003,0.11229946524064172,0.0213903743315508,0.20855614973262032,0.6577540106951871
250214104001,0.24087591240875914,0.05291970802919708,0.10766423357664233,0.5985401459854015
250214104002,0.18699186991869918,0.11924119241192412,0.3170731707317073,0.37669376693766937
250214104003,0.22974176313446126,0.2226179875333927,0.3490650044523598,0.19857524487978628
250214104004,0.0,0.09450171821305842,0.19931271477663232,0.7061855670103093
250214111011,0.19823008849557522,0.18938053097345134,0.0831858407079646,0.5292035398230088
250214111012,0.0,0.13038548752834467,0.18140589569160998,0.6882086167800453
250214111021,0.0,0.14068441064638784,0.23954372623574144,0.6197718631178707
250214111022,0.1307596513075965,0.1780821917808219,0.1320049813200498,0.5591531755915318
250214111023,0.0,0.036585365853658534,0.22439024390243903,0.7390243902439024
250214112001,0.03470715835140998,0.0,0.2754880694143167,0.6898047722342733
250214112002,0.025943396226415096,0.15644654088050314,0.23663522012578617,0.5809748427672956
250214112003,0.0,0.0,0.0255863539445629,0.9744136460554371
250214112004,0.13526570048309178,0.04106280193236715,0.24396135265700483,0.5797101449275363
250214113011,0.07212822796081923,0.048975957257346395,0.05699020480854853,0.8219056099732859
250214113012,0.0,0.18762886597938144,0.15051546391752577,0.6618556701030928
250214113013,0.10941475826972011,0.08142493638676845,0.17048346055979643,0.638676844783715
250214113022,0.15359477124183007,0.16013071895424835,0.32516339869281047,0.3611111111111111
250214113023,0.040268456375838924,0.2080536912751678,0.040268456375838924,0.7114093959731543
250214113024,0.12866817155756208,0.0,0.20090293453724606,0.6704288939051919
250214121001,0.16951788491446346,0.2286158631415241,0.07620528771384137,0.5256609642301711
250214121002,0.0,0.16909620991253643,0.1661807580174927,0.6647230320699709
250214121003,0.04062909567496723,0.0327653997378768,0.06028833551769332,0.8663171690694627
250214121004,0.0,0.0,0.11264367816091954,0.8873563218390804
250214122001,0.08455284552845528,0.11219512195121951,0.0943089430894309,0.7089430894308943
250214122002,0.02677376171352075,0.13253012048192772,0.0963855421686747,0.7443105756358769
250214123001,0.11510791366906475,0.04028776978417266,0.09064748201438849,0.753956834532374
250214123002,0.0,0.05583756345177665,0.20558375634517767,0.7385786802030457
250214123003,0.08571428571428572,0.05714285714285714,0.16428571428571428,0.6928571428571428
250214123004,0.05855161787365177,0.1325115562403698,0.11093990755007704,0.6979969183359014
250214131002,0.0,0.10485933503836317,0.21739130434782608,0.6777493606138107
250214131003,0.07633587786259542,0.13231552162849872,0.07633587786259542,0.7150127226463104
250214131004,0.03551912568306011,0.10382513661202186,0.3879781420765027,0.4726775956284153
250214131006,0.1736745886654479,0.0712979890310786,0.1480804387568556,0.6069469835466179
250214131007,0.3769063180827887,0.1830065359477124,0.25054466230936817,0.1895424836601307
250214132011,0.24596774193548387,0.18346774193548387,0.25806451612903225,0.3125
250214132012,0.2601054481546573,0.18453427065026362,0.2618629173989455,0.29349736379613356
250214132013,0.24978466838931956,0.10766580534022395,0.32558139534883723,0.3169681309216193
250214132021,0.0962962962962963,0.12275132275132275,0.11957671957671957,0.6613756613756614
250214133001,0.06958561376075059,0.10398749022673964,0.2361219702892885,0.5903049257232212
250214133002,0.04852320675105485,0.0949367088607595,0.26371308016877637,0.5928270042194093
250214133003,0.05106382978723404,0.07446808510638298,0.18085106382978725,0.6936170212765957
250214134011,0.11956521739130435,0.25,0.16485507246376813,0.46557971014492755
250214134012,0.13848631239935588,0.08695652173913043,0.20450885668276972,0.5700483091787439
250214134013,0.07482993197278912,0.14058956916099774,0.4331065759637188,0.35147392290249435
250214134021,0.09610389610389611,0.24155844155844156,0.21558441558441557,0.44675324675324674
250214134022,0.022821576763485476,0.03630705394190872,0.3475103734439834,0.5933609958506224
250214134023,0.009380863039399626,0.20075046904315197,0.20075046904315197,0.5891181988742964
250214135001,0.06015037593984962,0.10225563909774436,0.3443609022556391,0.4932330827067669
250214135002,0.21379310344827587,0.15862068965517243,0.27413793103448275,0.35344827586206895
250214135003,0.14064697609001406,0.36849507735583686,0.2630098452883263,0.22784810126582278
250214141001,0.0,0.0,0.3885542168674699,0.6114457831325302
250214141002,0.04247104247104247,0.10038610038610038,0.25868725868725867,0.5984555984555985
250214141003,0.0,0.1863013698630137,0.2821917808219178,0.5315068493150685
250214141004,0.0487062404870624,0.0776255707762557,0.1491628614916286,0.7245053272450532
250214141005,0.0,0.22857142857142856,0.0,0.7714285714285715
250214142001,0.0,0.06572769953051644,0.056338028169014086,0.8779342723004695
250214142002,0.0,0.021566401816118047,0.21112372304199772,0.7673098751418842
250214142003,0.0,0.10263157894736842,0.0868421052631579,0.8105263157894737
250214142004,0.0,0.09199522102747909,0.05137395459976105,0.8566308243727598
250214143001,0.13504823151125403,0.02572347266881029,0.2379421221864952,0.6012861736334405
250214143002,0.019553072625698324,0.09776536312849161,0.1871508379888268,0.6955307262569832
250214143003,0.0,0.0,0.10297029702970296,0.897029702970297
250214143004,0.1592797783933518,0.10664819944598337,0.19529085872576177,0.538781163434903
250214151011,0.017543859649122806,0.07017543859649122,0.13840155945419103,0.7738791423001949
250214151012,0.17898832684824903,0.03372243839169909,0.2230869001297017,0.5642023346303502
