disparity_cbgs_finals,disparity_pois_finals,entropy_cbgs_finals,entropy_pois_finals,degree_finals,clustering_finals,betweenness_finals,modularity_finals
0.695888295142299,0.07290901181400807,0.7475322403188223,3.5937875581209893,90.2551440329218,0.8095783250719333,0.001796600235135056,0.5200416154507579
0.6998505340330102,0.07287063742240135,0.7358831351593732,3.588993425883402,89.65157750342935,0.8094922986087209,0.0018144216651527253,0.5200598419874426
0.6989024785440328,0.07250671807919255,0.7383654988356682,3.5949601448320885,89.57750342935527,0.8100030138741741,0.0018132657085227258,0.5206773466994699
0.6934841412578463,0.07248803095004554,0.7523234485004623,3.6016314911081118,90.77091906721536,0.8112147391798832,0.0018058116025409308,0.531974746117869
0.6922088852334606,0.07198063408201827,0.7574308712711573,3.614046043415453,90.77091906721536,0.8094236445233399,0.0018043809118239804,0.526807985716951
0.6946709916784366,0.07310524696968371,0.748073566478296,3.593278361023878,90.9519890260631,0.8118936528112616,0.0018114410594924127,0.5313296266306614
0.6983092681275057,0.07206196553022833,0.7356559878134796,3.593684936418421,89.47873799725652,0.8113605981111008,0.0018156812950230854,0.5323467720030512
0.6974410559612696,0.07439558352491726,0.7366323562379915,3.5905560270566723,88.99314128943759,0.8105135528450004,0.0018191284302650134,0.5416409922320357
0.695773040421529,0.07464424539773393,0.7411797394161942,3.588921280687536,90.02194787379973,0.8135171881784149,0.0018160182330542506,0.543596838750116
0.6943735282497439,0.07393351237914318,0.7436213289657655,3.6002858060814273,89.07818930041152,0.8085194252407654,0.0018134575040173895,0.5454605359465567
0.6921356022202183,0.07138640885138434,0.7510048718005881,3.6123995766161747,89.40192043895748,0.8083406863803579,0.0018104250617368967,0.545923473824967
0.6901302170908196,0.07153962516508158,0.7548228561779057,3.6121250110153755,89.93141289437585,0.807764928281663,0.001808641882002726,0.5464158407711399
