cbg,baseline_structural_contrib
250235451003,0.634794227545224
250235451004,0.7291266127599051
250235452002,0.6782220670164221
250235452003,0.7107509829520104
250235452004,0.74492022908267
250235453001,0.7427027513629065
250235453002,0.7332777885035677
250235454003,0.7083286502975795
250235454004,0.7965760499220895
250235454005,0.7623158499932652
250235601001,0.6728499781666746
250235601002,0.6773216280129284
250235601003,0.6608847753849769
250235601005,0.6286140330010226
250235601006,0.6541500714087576
250235611001,0.6447232100582688
250235611003,0.6439021216040354
250235611004,0.6949241544470458
250250003014,0.5863421911529487
250250003021,0.6186146294878818
250250003022,0.5794536674800808
250250004011,0.5899982997796955
250250004023,0.5623940905808
250250104032,0.7085178058353958
250250104041,0.7182248318726618
250250501013,0.6890232563063545
250250502001,0.7258014925998928
250250502002,0.7198588439239897
250250502004,0.7173270622599365
250250503001,0.6984458926234169
250250503002,0.7352250141931529
250250504002,0.7121336422369198
250250505001,0.705139096142575
250250506001,0.7003647642127835
250250507001,1.4582970143154448
250250507002,0.7160282178578614
250250507003,0.7083583817713553
250250509011,0.7007577482517967
250250509012,0.6710064344186415
250250510003,0.7074639316176562
250250511011,0.6978172363904186
250250512002,0.7210039528735046
250250512003,0.6766008323456278
250250604001,0.6794105747297563
250250801001,1.5811215759737771
250250808012,0.6981095146919803
250250814001,0.7588706419348109
250250821003,0.7730695666456664
250250904002,0.7345627186062367
250250916001,0.7203221816040839
250250918001,0.7474389295780275
250250919002,0.7747211458923418
250250919003,0.7499415328865666
250250920002,1.4357326802295094
250250920003,0.7123756610748204
250250921015,0.743151168052765
250250922001,0.7068696892284132
250250922003,0.7218518118630852
250250922004,0.7667593814367717
250250923003,0.7563887909651463
250250924001,0.7472898094805523
250250924003,0.7316844723434195
250251001002,0.7854735270948967
250251001003,0.7525186539460936
250251001004,0.7184437138744759
250251001005,0.7570281635204472
250251001007,0.7417382385541935
250251002002,0.680952380952381
250251003001,0.7413053018286233
250251003003,0.7282129699684156
250251004001,1.4824520557277563
250251004002,0.7142645378260366
250251004003,0.7055793066630363
250251004004,0.7232123901108904
250251005001,0.7473942435169737
250251005002,0.6897608557401398
250251005003,0.7327957177855593
250251005004,0.7348999330678938
250251005005,1.5000003078383224
250251006014,0.7094229084580217
250251008001,0.74003617352657
250251008002,0.7038888612541139
250251008005,0.7253390115605747
250251008006,0.7494486907654043
250251010011,0.6190250900259602
250251010013,0.7566806132811944
250251010016,0.6786077692932808
250251010021,0.7171154678486471
250251011012,0.7317905773843825
250251011013,0.7375699037949122
250251011024,1.5154764536364076
250251102011,0.742141533877557
250251103011,0.6999589625779998
250251104011,0.7096863771034501
250251105012,0.6491481419080294
250251105022,2.0781960233530627
250251106011,0.6353220647270901
250251106072,0.6062400151642839
250251202012,0.7160527394004741
250251302003,0.6509974545504169
250251304061,0.7727935935429793
250251401021,0.6860724817506133
250251401051,0.7227368005414919
250251401071,0.7133362373344341
250251402022,0.7278549456267562
250251403001,0.7510728807945617
250251403005,0.7156468609425031
250251403006,0.7600854676113016
250251404001,0.7473795399080594
250251404003,0.7053158142382372
250251603001,0.7184070811653915
250251603002,0.7456352925570433
250251605015,0.7238994712013154
250251702004,0.7545026588319229
250251704004,0.8183088934367406
250251705022,1.638559722431786
250251706013,0.684451606709337
250251707022,0.7485675554656857
250251707023,0.6864504806212869
250251707024,0.7102457949395635
250251707025,0.7995825070146217
250251708004,0.7295593191332055
250251801013,0.7652688949719963
250251802001,0.6859403013178396
330150037011,0.6496545950010886
330150037031,0.6038962566163621
330150037032,0.5316899470450696
330150038011,0.520682407265483
330150038021,0.5480297235240582
330150540001,0.6096672255942185
330150540002,0.6963064443262905
330150550011,0.6742144271222987
330150560001,0.6589456906494877
330150570001,0.6912495908626238
330150590002,0.641455789733036
330150590003,0.6519063402642962
330150600001,0.5838014532328355
330150600002,0.5647158063118086
330150610011,0.6434562644973387
330150610012,0.6786388698564894
330150610013,0.6063389111273694
330150620001,0.6588966484494311
330150625002,0.6137145756117203
330150650052,0.6944487273318991
330150660003,0.5762020892024488
330150670001,1.132504779550957
330150670002,0.6493530117795479
330150670003,1.188641577732171
330150670004,0.5855015537497483
330150691002,0.617569445892217
330150691003,0.7200184990457693
330150692002,0.6984787271381261
330150697003,0.6095752112119708
330151001001,0.5613209729189503
330151001003,0.6657494641828239
330151002003,0.6889367129436206
330151031002,0.6958540302338285
330151051002,0.6944747114375274
330151051004,0.6560855419564096
330151061021,0.506190052033135
330151062001,0.7553587442416753
330151062002,0.6015576003946628
330151062003,0.7389648402849257
330151062004,0.7589642468386031
330151064002,0.6680017647247538
330151074001,0.6304058449995482
330151074002,0.6229888675135096
330151075002,0.5967214059705422
330170801002,0.6115691244150661
330170802031,0.8373535746239015
330170830015,0.6867617881476284
330170841004,0.6817027746297988
330170844003,0.7298262472972397
330170846001,0.7058985432641746
330170860002,0.6510330244591715
330170880001,0.6895061371562974
330170880003,0.673382587893333
