poi_id,longitude,latitude,poi_code
22v-222@62j-sj3-cnq,-71.098202,42.380903,722410
22v-222@62j-sjq-2hq,-71.052752,42.332037,722410
22v-222@62k-p8v-yjv,-70.979793,42.247566,722410
22v-223@62j-rz2-wkz,-71.085383,42.773038,722410
22v-223@62k-p8v-yjv,-70.979797,42.247598,722410
22v-224@62k-p8v-yjv,-70.979765,42.247571,722410
22w-222@62j-t2c-btv,-70.958983,42.468862,722410
22w-222@62k-r5n-5vf,-71.544053,42.347597,722410
22w-223@62j-sj4-p35,-71.072476,42.350665,722410
22w-223@62j-wx7-rrk,-70.754081,43.077043,722410
22w-223@62k-p9n-y9z,-71.002181,42.249132,722410
22w-227@62j-shy-pvz,-71.046781,42.353267,722410
22x-222@62j-psr-y7q,-70.894009,42.517337,722410
22x-223@62j-shy-zvf,-71.057664,42.351417,722410
22x-223@62k-26r-dn5,-70.667128,41.958399,722410
22x-224@62k-phv-4gk,-71.146138,42.154194,722410
22y-222@62j-rz2-wp9,-71.085227,42.772679,722410
22y-222@62j-sgy-h5z,-71.13049,42.286771,722410
22y-222@62j-szf-zmk,-71.046017,42.434352,722410
22y-222@62j-t2b-y9z,-70.94666,42.464372,722410
22z-222@62j-pss-4gk,-70.895877,42.520656,722410
22z-222@62j-shy-pvz,-71.047408,42.353068,722410
22z-222@62j-shz-s3q,-71.057945,42.359039,722410
22z-222@62j-shz-s89,-71.054828,42.358827,722410
22z-222@62j-sjh-nh5,-71.062021,42.293579,722410
22z-222@62j-sz7-r8v,-71.053187,42.40565,722410
22z-222@62j-wx5-djv,-70.75764,43.077644,722410
232-222@62j-sj7-3h5,-71.038804,42.37197,722410
232-222@62j-sk3-p9z,-71.111383,42.399298,722410
232-222@62j-syf-cnq,-71.020547,42.401709,722410
232-223@62j-sj2-c3q,-71.098473,42.361988,722410
232-223@62k-r5n-7wk,-71.547276,42.346442,722410
233-222@62j-sg8-x89,-71.114657,42.311162,722410
233-222@62j-shx-575,-71.061549,42.364729,722410
233-222@62j-sjs-v75,-71.129911,42.396789,722410
233-222@62j-sjz-5s5,-71.124264,42.398964,722410
233-222@62j-t65-3wk,-71.310479,42.645532,722410
233-222@62j-wx5-dgk,-70.757677,43.078671,722410
233-223@62j-t55-2hq,-71.312112,42.644794,722410
234-222@62j-shy-mkz,-71.048295,42.350579,722410
234-222@62j-sjv-bc5,-71.120228,42.372766,722410
235-222@62j-shz-qs5,-71.053183,42.358247,722410
235-222@62j-sj6-nwk,-71.035996,42.367128,722410
235-222@62j-t64-5mk,-71.319477,42.648066,722410
235-223@62j-sg8-wx5,-71.116251,42.310005,722410
236-222@62j-sj4-kj9,-71.075289,42.346439,722410
236-222@62j-sk4-ty9,-71.150533,42.41457,722410
237-222@62j-shx-575,-71.061906,42.365696,722410
237-222@62j-shz-3yv,-71.055416,42.352834,722410
237-222@62j-sj3-whq,-71.075382,42.342213,722410
237-223@62j-sgj-j35,-71.136523,42.338716,722410
237-223@62j-sj3-whq,-71.075367,42.342227,722410
238-222@62j-sgy-h3q,-71.129342,42.285091,722410
238-222@62j-sjp-psq,-71.070302,42.325297,722410
238-223@62j-t65-3wk,-71.310515,42.644937,722410
239-222@62j-sgf-y9z,-71.123275,42.343095,722410
239-222@62j-sgk-2p9,-71.132885,42.355209,722410
239-222@62j-sz7-xqz,-71.062345,42.410539,722410
239-222@62k-pc8-2ff,-71.019513,42.08495,722410
239-224@62j-sj4-mzf,-71.065444,42.349983,722410
23b-222@62j-sj4-6p9,-71.086563,42.343158,722410
23b-222@62j-srh-hnq,-71.41643,42.278537,722410
23b-223@62j-srh-hnq,-71.416554,42.278542,722410
23c-222@62j-sjq-92k,-71.070339,42.34213,722410
23d-222@62j-shb-bp9,-71.188412,42.376964,722410
23d-222@62j-shy-vmk,-71.051231,42.339322,722410
23d-222@62j-sj3-tgk,-71.081653,42.340988,722410
23d-222@62j-sjj-9cq,-71.057629,42.298599,722410
23d-222@62j-sk4-zvf,-71.141315,42.404739,722410
23d-222@62j-t65-3qz,-71.309017,42.6454,722410
23d-222@62k-26r-dn5,-70.667828,41.958439,722410
23f-222@62j-rk3-cqz,-71.156713,42.699251,722410
23f-222@62j-sgk-2x5,-71.134049,42.355146,722410
23f-222@62j-sjp-85f,-71.068164,42.323677,722410
23f-222@62j-sjq-6ff,-71.072596,42.339863,722410
23f-222@62j-sk2-r49,-71.10611,42.3817,722410
23g-223@62j-sgh-2c5,-71.092192,42.321704,722410
23g-223@62k-pjg-gtv,-71.235389,42.279989,722410
23g-224@62j-sdk-6kz,-71.150922,42.481902,722410
23h-222@62j-sgk-d5f,-71.131043,42.351,722410
23h-222@62j-sjq-94v,-71.070583,42.341147,722410
23h-223@62j-sgk-d5f,-71.131001,42.350974,722410
23j-222@62j-shx-9vf,-71.063906,42.361037,722410
23j-222@62j-sjd-7yv,-71.056581,42.322169,722410
23j-222@62j-ss2-p9z,-71.237661,42.368205,722410
23j-222@62j-t54-wkz,-71.308834,42.642134,722410
23j-223@62j-shz-qs5,-71.052817,42.359155,722410
23k-222@62j-rk8-4n5,-71.153195,42.697357,722410
23k-222@62j-sgj-dqf,-71.137642,42.353806,722410
23k-222@62j-sjk-3t9,-71.039687,42.332393,722410
23m-222@62j-q5h-8vz,-70.93105,42.857575,722410
23m-222@62j-shz-4qf,-71.062297,42.354085,722410
23m-222@62j-sj7-389,-71.039391,42.370187,722410
23m-222@62j-t65-3qz,-71.309174,42.644575,722410
23m-222@62k-p9n-yd9,-71.001235,42.247891,722410
23m-223@62k-2js-zmk,-70.658912,41.742198,722410
23n-222@62j-qp4-qcq,-70.985851,42.374692,722410
23n-222@62j-sgg-8qf,-71.098539,42.346959,722410
23n-224@62j-shx-bff,-71.059971,42.357294,722410
23p-222@62j-shy-2p9,-71.052747,42.365596,722410
23q-222@62j-sgg-9zz,-71.102709,42.347007,722410
23q-224@62j-q5h-8vz,-70.931108,42.857472,722410
23r-222@62j-q5h-92k,-70.928412,42.857581,722410
23r-222@62j-sgf-y5f,-71.120709,42.342599,722410
23r-222@62j-shx-bkz,-71.061475,42.358073,722410
23r-222@62j-shy-2p9,-71.053285,42.365374,722410
23r-222@62j-sjk-68v,-71.035618,42.334676,722410
23r-223@62j-smd-wp9,-71.453558,42.431709,722410
23s-222@62j-sj3-9zz,-71.094802,42.379791,722410
23s-222@62j-sj3-nkf,-71.083229,42.34968,722410
23s-222@62k-pcf-ghq,-71.021644,42.104561,722410
23s-223@62j-sjv-8n5,-71.114488,42.370907,722410
23t-222@62j-psm-dgk,-70.87972,42.546179,722410
23t-222@62j-sgg-d35,-71.096124,42.34852,722410
23t-222@62j-sjk-ty9,-71.027365,42.333153,722410
23t-222@62j-t27-jn5,-70.931912,42.465734,722410
23t-223@62j-sj6-qvf,-71.03616,42.372991,722410
23t-223@62j-sjz-jsq,-71.131172,42.397624,722410
23v-222@62j-psr-whq,-70.893164,42.524501,722410
23v-222@62j-sgj-s89,-71.149692,42.354924,722410
23v-222@62j-sk2-v2k,-71.120005,42.389753,722410
23v-222@62j-syc-x5z,-70.979679,42.382575,722410
23w-222@62j-shb-6hq,-71.18267,42.366281,722410
23w-222@62j-shb-td9,-71.166623,42.350311,722410
23w-222@62j-shz-28v,-71.065596,42.351956,722410
23w-222@62j-t65-3qz,-71.308658,42.645331,722410
23w-223@62j-shz-28v,-71.065562,42.351948,722410
23x-222@62j-sgg-9cq,-71.096326,42.344679,722410
23x-222@62k-273-pjv,-70.688215,41.979407,722410
23x-223@62j-sgj-rkz,-71.153144,42.34942,722410
23x-223@62j-sjp-snq,-71.055026,42.335077,722410
23y-222@62j-q5h-8vz,-70.93151,42.857207,722410
23y-222@62j-sgk-bp9,-71.130639,42.350101,722410
23y-222@62j-sj3-9zz,-71.094354,42.380038,722410
23y-222@62j-sjq-7t9,-71.066708,42.341465,722410
23z-222@62j-sf5-q4v,-71.136388,42.452594,722410
23z-222@62j-sj2-q2k,-71.108695,42.364065,722410
23z-225@62j-sj4-mzf,-71.065556,42.349941,722410
23z-226@62j-sj4-mzf,-71.065465,42.350029,722410
23z-228@62j-sj4-mzf,-71.065567,42.349928,722410
242-222@62j-psn-g8v,-70.89067,42.522267,722410
243-222@62j-t53-vpv,-71.303325,42.636366,722410
243-223@62j-sjk-j35,-71.039757,42.335383,722410
243-227@62j-sjt-kxq,-71.122666,42.372344,722410
244-222@62j-shx-c5z,-71.067959,42.360959,722410
244-222@62j-sjh-swk,-71.065909,42.284484,722410
244-223@62j-sgf-y35,-71.123289,42.341911,722410
245-222@62j-sgf-bx5,-71.108406,42.3461,722410
245-222@62j-shy-z2k,-71.059169,42.353827,722410
245-222@62j-sj3-9zz,-71.09438,42.379954,722410
245-223@62j-sgh-fvf,-71.108287,42.322581,722410
246-223@62j-sj3-m6k,-71.078561,42.35089,722410
247-222@62j-sjq-7qz,-71.066749,42.342762,722410
248-222@62j-shz-28v,-71.065655,42.351945,722410
249-222@62j-sj5-vcq,-71.038245,42.390956,722410
24c-222@62j-sjc-gc5,-71.057178,42.312265,722410
24c-222@62j-sjz-5pv,-71.122943,42.397359,722410
24c-222@62j-sk2-pjv,-71.106451,42.378138,722410
24d-222@62j-sgk-2x5,-71.134044,42.355148,722410
24f-222@62j-pst-5vf,-70.883537,42.55053,722410
24f-222@62j-q5h-8vz,-70.931513,42.856957,722410
24f-222@62j-shz-qs5,-71.052687,42.359172,722410
24f-222@62j-sjm-68v,-71.036049,42.335811,722410
24f-222@62j-sjq-3qz,-71.056726,42.330469,722410
24g-222@62j-sjv-99f,-71.121556,42.373518,722410
24h-222@62j-sj3-9j9,-71.101502,42.374521,722410
24h-222@62j-sjk-fj9,-71.04122,42.331266,722410
24h-223@62j-sgf-y5f,-71.121564,42.342779,722410
24j-222@62k-pfx-h3q,-71.20146,42.192049,722410
24k-222@62j-sg9-y5f,-71.114599,42.320696,722410
24m-222@62j-sj3-kvf,-71.079673,42.350196,722410
24m-222@62j-sj4-pd9,-71.071846,42.351267,722410
24m-222@62j-sys-m6k,-71.069139,42.468945,722410
24m-223@62j-sjv-9zz,-71.121496,42.372378,722410
24n-223@62j-shy-rp9,-71.051785,42.353654,722410
24n-223@62j-sj3-cnq,-71.098277,42.380938,722410
24n-225@62j-shy-rp9,-71.051754,42.353703,722410
24p-222@62j-sjm-7kf,-71.0404,42.335968,722410
24r-222@62j-psr-swk,-70.895583,42.521983,722410
24r-222@62j-sj3-cnq,-71.098367,42.381107,722410
24r-223@62j-sgk-3qz,-71.128638,42.352383,722410
24r-223@62j-shc-rx5,-71.164983,42.350326,722410
24t-223@62j-pjj-mzf,-70.665579,42.612002,722410
24t-223@62k-phm-3wk,-71.172582,42.248156,722410
24v-222@62j-sj3-mrk,-71.079232,42.346998,722410
24v-222@62j-t2b-94v,-70.950064,42.464558,722410
24v-228@62j-sj3-mrk,-71.079222,42.346998,722410
24w-223@62j-sj4-p9z,-71.070533,42.349875,722410
24x-222@62j-sjv-9zz,-71.121144,42.371882,722410
252-224@62j-sj3-cnq,-71.098127,42.38105,722410
252-225@62j-sj3-cnq,-71.097942,42.381102,722410
253-222@62j-shx-brk,-71.059046,42.358175,722410
254-222@62j-sjq-92k,-71.070521,42.342339,722410
255-222@62j-sjv-9zz,-71.120837,42.372485,722410
257-222@62j-sjv-9zz,-71.120849,42.372446,722410
259-223@62j-psr-sqz,-70.894253,42.521238,722410
25b-222@62j-shz-249,-71.06454,42.351508,722410
25g-222@62j-shy-2p9,-71.052716,42.365596,722410
25h-222@62j-sj3-wp9,-71.072497,42.343245,722410
25m-222@62j-shx-brk,-71.059063,42.357741,722410
25n-222@62j-sj3-n89,-71.084165,42.348652,722410
25p-222@62j-shy-3wk,-71.057904,42.366516,722410
25q-222@62j-sgk-3h5,-71.131882,42.35339,722410
25r-222@62j-shy-8vz,-71.062773,42.373953,722410
25s-222@62j-shy-zcq,-71.058449,42.350499,722410
25v-222@62j-sj2-8gk,-71.09701,42.373068,722410
25v-222@62j-sjd-7kf,-71.056479,42.318972,722410
25w-222@62j-shy-zcq,-71.05831,42.350743,722410
25w-222@62j-sj4-c3q,-71.069982,42.35675,722410
262-223@62j-rz2-wx5,-71.08501,42.773904,722410
264-222@62j-shy-4vz,-71.054649,42.36397,722410
265-223@62j-sj2-89z,-71.096119,42.372949,722410
267-222@62j-sjm-68v,-71.03525,42.335792,722410
267-222@62k-pc7-c5z,-71.020487,42.082695,722410
26b-223@62j-sj3-nt9,-71.081871,42.34724,722410
26b-224@62j-sj4-j7q,-71.070533,42.347006,722410
26d-222@62j-sj4-mc5,-71.069975,42.344687,722410
26k-222@62j-rz2-wzf,-71.08435,42.773344,722410
26m-222@62j-sj4-ks5,-71.073177,42.348515,722410
26n-222@62j-t2c-7wk,-70.945147,42.463844,722410
26n-224@62j-t2c-7wk,-70.945139,42.463832,722410
26s-222@62j-sgk-d35,-71.13501,42.349549,722410
26s-223@62j-sj5-vfz,-71.038873,42.390297,722410
26t-223@62j-sjq-8vz,-71.069302,42.341669,722410
26x-222@62j-sj4-m6k,-71.072712,42.343603,722410
275-222@62j-sj3-nt9,-71.08251,42.347165,722410
276-222@62j-sgh-9pv,-71.103351,42.333876,722410
27f-222@62j-sj2-8gk,-71.096856,42.372942,722410
27t-222@62j-shz-249,-71.064155,42.351359,722410
27t-223@62j-sjh-qxq,-71.063812,42.286861,722410
27w-222@62j-srh-jgk,-71.415515,42.275637,722410
288-222@62j-shz-2c5,-71.062994,42.353909,722410
288-222@62j-sj4-8n5,-71.086272,42.348766,722410
28b-222@62j-sj3-yy9,-71.089272,42.349828,722410
28h-222@62j-sjp-gtv,-71.0759,42.336946,722410
28n-222@62j-sgk-bp9,-71.130931,42.350767,722410
28n-222@62j-sj4-ks5,-71.074016,42.348889,722410
28q-222@62j-sgg-bp9,-71.100949,42.34392,722410
28t-222@62j-sjp-jd9,-71.076699,42.336458,722410
28v-222@62j-psr-yjv,-70.893561,42.51839,722410
29c-222@62j-shy-zcq,-71.058176,42.349908,722410
29k-222@62j-shz-s89,-71.05388,42.359494,722410
29k-223@62j-shz-s89,-71.053994,42.359565,722410
29m-222@62j-shy-4y9,-71.053939,42.363388,722410
29w-222@62j-shx-d35,-71.062649,42.358412,722410
29y-222@62j-shy-52k,-71.055666,42.364317,722410
29z-222@62j-sgg-bc5,-71.101744,42.343775,722410
2b7-222@62j-sj3-n89,-71.084409,42.349285,722410
2bf-222@62j-shz-249,-71.06453,42.351818,722410
2bt-222@62j-shz-3h5,-71.060082,42.356414,722410
2c2-222@62j-shx-bff,-71.06037,42.356865,722410
2c9-222@62j-shy-33q,-71.053397,42.367364,722410
2dj-222@62j-sj2-p7q,-71.10448,42.364749,722410
2gs-222@62j-shy-49z,-71.056256,42.366042,722410
2gz-222@62j-sgg-9cq,-71.09583,42.344797,722410
2tx-222@62j-sj3-p5f,-71.08104,42.348723,722410
2w5-222@62j-shz-249,-71.064252,42.351377,722410
zzw-222@62j-pg6-xwk,-70.850231,42.689586,722410
zzw-222@62j-q5h-92k,-70.928929,42.857559,722410
zzw-222@62j-rk6-ty9,-71.171235,42.708263,722410
zzw-222@62j-rk8-4n5,-71.153554,42.697573,722410
zzw-222@62j-s32-wff,-71.044699,42.855319,722410
zzw-222@62j-sc2-8n5,-71.223551,42.487599,722410
zzw-222@62j-sds-6tv,-71.138859,42.502698,722410
zzw-222@62j-sf8-m6k,-71.167003,42.46244,722410
zzw-222@62j-sg9-vpv,-71.100845,42.313475,722410
zzw-222@62j-sgg-cbk,-71.095801,42.349343,722410
zzw-222@62j-sgh-v2k,-71.081688,42.331709,722410
zzw-222@62j-sgj-wc5,-71.150877,42.341086,722410
zzw-222@62j-sgj-ygk,-71.147023,42.346707,722410
zzw-222@62j-sgk-3bk,-71.1316,42.35268,722410
zzw-222@62j-sh4-syv,-71.191822,42.330079,722410
zzw-222@62j-sh6-bzf,-71.228461,42.349126,722410
zzw-222@62j-shx-9pv,-71.063079,42.36094,722410
zzw-222@62j-shx-bhq,-71.061524,42.358289,722410
zzw-222@62j-shx-q4v,-71.070101,42.362086,722410
zzw-222@62j-shx-td9,-71.074439,42.367183,722410
zzw-222@62j-shy-33q,-71.053002,42.367681,722410
zzw-222@62j-shy-4n5,-71.055312,42.363103,722410
zzw-222@62j-shz-6kz,-71.056519,42.342703,722410
zzw-222@62j-shz-73q,-71.057018,42.343266,722410
zzw-222@62j-shz-pgk,-71.041501,42.350661,722410
zzw-222@62j-sj2-54v,-71.090744,42.366148,722410
zzw-222@62j-sj3-qcq,-71.077796,42.349732,722410
zzw-222@62j-sj3-z4v,-71.089738,42.350589,722410
zzw-222@62j-sj4-kxq,-71.071914,42.344332,722410
zzw-222@62j-sj4-rp9,-71.088212,42.35919,722410
zzw-222@62j-sj6-5pv,-71.039666,42.388078,722410
zzw-222@62j-sj7-kj9,-71.025017,42.363974,722410
zzw-222@62j-sj7-mp9,-71.020565,42.370751,722410
zzw-222@62j-sj8-4qf,-71.084669,42.387873,722410
zzw-222@62j-sj8-7h5,-71.07957,42.391352,722410
zzw-222@62j-sj8-wrk,-71.068624,42.39617,722410
zzw-222@62j-sjc-j9z,-71.056931,42.318157,722410
zzw-222@62j-sjq-8y9,-71.069507,42.341519,722410
zzw-222@62j-sjq-975,-71.068902,42.342922,722410
zzw-222@62j-sk2-h3q,-71.109628,42.38384,722410
zzw-222@62j-sk3-66k,-71.119127,42.385103,722410
zzw-222@62j-srg-td9,-71.417799,42.276644,722410
zzw-222@62j-srj-tvz,-71.400267,42.302231,722410
zzw-222@62j-ssy-8vz,-71.368313,42.41402,722410
zzw-222@62j-swm-kzz,-71.034498,42.573176,722410
zzw-222@62j-syh-nbk,-70.989194,42.418565,722410
zzw-222@62j-szs-yn5,-70.927197,42.525681,722410
zzw-222@62j-t2c-3t9,-70.941691,42.460821,722410
zzw-222@62j-t66-w6k,-71.374335,42.679943,722410
zzw-222@62j-w8t-sbk,-70.926876,43.134645,722410
zzw-222@62j-wfd-k2k,-70.853587,42.945596,722410
zzw-222@62j-wn6-tqf,-70.971541,42.994175,722410
zzw-222@62j-wq7-3h5,-70.96225,42.981315,722410
zzw-222@62j-wsc-zj9,-70.863986,43.264883,722410
zzw-222@62j-wx5-dvz,-70.757108,43.07858,722410
zzw-222@62j-wx7-rrk,-70.754394,43.077306,722410
zzw-222@62k-2gp-ygk,-70.714942,41.97099,722410
zzw-222@62k-3yh-rx5,-70.638004,41.7502,722410
zzw-222@62k-nzs-f4v,-71.280589,42.082409,722410
zzw-222@62k-nzs-zcq,-71.268158,42.091897,722410
zzw-222@62k-p2b-6x5,-71.303959,42.03252,722410
zzw-222@62k-p6x-zvf,-71.065169,42.202236,722410
zzw-222@62k-p74-hqz,-71.000209,42.198762,722410
zzw-222@62k-p76-n3q,-71.023503,42.218986,722410
zzw-222@62k-p8c-yy9,-71.058699,42.162752,722410
zzw-222@62k-p8d-ks5,-71.065814,42.155701,722410
zzw-222@62k-p9k-xh5,-71.050691,42.24318,722410
zzw-222@62k-p9m-qzz,-71.028753,42.279857,722410
zzw-222@62k-p9p-47q,-71.003379,42.251924,722410
zzw-222@62k-p9r-fj9,-71.055358,42.283936,722410
zzw-222@62k-pbm-3nq,-70.923627,42.084075,722410
zzw-222@62k-pgb-cyv,-71.198641,42.166778,722410
zzw-222@62k-phm-3h5,-71.170351,42.25044,722410
zzw-222@62k-r5s-6zf,-71.561452,42.345159,722410
zzw-222@62k-r79-fj9,-71.51326,42.347939,722410
zzw-223@62j-pne-7t9,-71.007943,42.732105,722410
zzw-223@62j-psp-pgk,-70.92346,42.540379,722410
zzw-223@62j-rk2-tsq,-71.155145,42.708338,722410
zzw-223@62j-sc9-9cq,-71.201069,42.386668,722410
zzw-223@62j-sdj-c5z,-71.157568,42.502202,722410
zzw-223@62j-sgz-26k,-71.116608,42.297155,722410
zzw-223@62j-shx-575,-71.062292,42.36511,722410
zzw-223@62j-shx-pvz,-71.070642,42.36043,722410
zzw-223@62j-shx-vpv,-71.054746,42.37514,722410
zzw-223@62j-shy-zpv,-71.057428,42.351468,722410
zzw-223@62j-shz-vmk,-71.053728,42.359602,722410
zzw-223@62j-sj2-54v,-71.09102,42.365994,722410
zzw-223@62j-sj2-fcq,-71.097201,42.363456,722410
zzw-223@62j-sj4-j7q,-71.069795,42.346713,722410
zzw-223@62j-sj4-nyv,-71.070891,42.349701,722410
zzw-223@62j-sj7-kj9,-71.02504,42.363968,722410
zzw-223@62j-sj8-wzf,-71.068922,42.394905,722410
zzw-223@62j-sjp-f75,-71.074145,42.332201,722410
zzw-223@62j-sjx-st9,-71.157573,42.362316,722410
zzw-223@62j-sjy-3dv,-71.164673,42.362448,722410
zzw-223@62j-sk2-ks5,-71.103892,42.38834,722410
zzw-223@62j-spg-47q,-71.431569,42.522485,722410
zzw-223@62j-t2c-3t9,-70.941956,42.461314,722410
zzw-223@62j-t62-2hq,-71.36062,42.640623,722410
zzw-223@62j-wx5-dqf,-70.759871,43.078346,722410
zzw-223@62j-wx7-rff,-70.756119,43.076541,722410
zzw-223@62k-2wp-mc5,-70.707154,42.091539,722410
zzw-223@62k-p2b-6x5,-71.304361,42.032199,722410
zzw-223@62k-p8q-qcq,-70.968939,42.219939,722410
zzw-223@62k-p9d-ndv,-71.037093,42.251833,722410
zzw-223@62k-p9n-yd9,-71.001028,42.24755,722410
zzw-223@62k-pbk-rhq,-70.946889,42.081624,722410
zzw-223@62k-pfx-gc5,-71.201584,42.193384,722410
zzw-223@62k-phd-qj9,-71.17221,42.245029,722410
zzw-223@62k-rc2-3dv,-71.363025,42.165574,722410
zzw-224@62j-pne-7t9,-71.007976,42.732129,722410
zzw-224@62j-psf-q4v,-70.88531,42.587495,722410
zzw-224@62j-qnn-btv,-70.922387,42.251847,722410
zzw-224@62j-sg8-fj9,-71.118527,42.333111,722410
zzw-224@62j-sgh-xkf,-71.099274,42.338235,722410
zzw-224@62j-shx-q4v,-71.070589,42.361933,722410
zzw-224@62j-shz-s3q,-71.057121,42.358461,722410
zzw-224@62j-sj7-kj9,-71.025039,42.363985,722410
zzw-224@62j-srf-pn5,-71.445525,42.298255,722410
zzw-224@62j-srh-jd9,-71.41603,42.276798,722410
zzw-224@62j-ssb-yqf,-71.295153,42.296024,722410
zzw-224@62j-sx2-3h5,-71.142162,42.656784,722410
zzw-224@62j-sz6-v4v,-71.069515,42.40705,722410
zzw-224@62j-t5m-26k,-71.268598,42.559022,722410
zzw-224@62j-t65-3qz,-71.308984,42.64541,722410
zzw-224@62j-wcj-zcq,-70.874303,43.193415,722410
zzw-224@62j-wdg-bhq,-70.799114,43.02096,722410
zzw-224@62j-wx5-9vf,-70.760293,43.075724,722410
zzw-224@62j-wx7-rkz,-70.757226,43.076936,722410
zzw-224@62j-wx7-v9f,-70.755418,43.077471,722410
zzw-224@62k-fjq-r8v,-71.587803,42.559608,722410
zzw-224@62k-nzs-ndv,-71.268105,42.091687,722410
zzw-225@62j-qv7-5fz,-70.835748,42.242672,722410
zzw-225@62j-shx-dn5,-71.058853,42.364587,722410
zzw-225@62j-shz-249,-71.063967,42.351311,722410
zzw-225@62j-t2g-vxq,-71.015347,42.490676,722410
zzw-225@62j-t54-yqf,-71.306783,42.643697,722410
zzw-225@62j-wch-75z,-70.872063,43.194938,722410
zzw-225@62j-wcj-zcq,-70.874379,43.193372,722410
zzw-225@62k-2xd-v2k,-70.761558,42.107868,722410
zzw-225@62k-nyq-ndv,-71.308987,42.008028,722410
zzw-226@62j-ptq-kvf,-70.940459,42.552825,722410
zzw-226@62j-qp7-tsq,-71.009535,42.365601,722410
zzw-226@62j-rjb-wp9,-71.310394,42.683327,722410
zzw-226@62j-shx-fxq,-71.062416,42.364676,722410
zzw-227@62j-shy-pvz,-71.047184,42.352866,722410
zzw-227@62j-sj3-kxq,-71.07976,42.34913,722410
zzw-228@62j-sj3-33q,-71.082966,42.363444,722410
zzw-228@62j-sj3-kxq,-71.079497,42.349056,722410
zzw-228@62j-wx5-b6k,-70.759737,43.076792,722410
zzw-229@62j-shx-575,-71.061977,42.365631,722410
zzw-229@62j-shx-f2k,-71.057831,42.3604,722410
zzw-22b@62j-shz-rzf,-71.055783,42.357333,722410
zzw-22c@62j-shz-swk,-71.052033,42.356952,722410
zzw-22c@62j-shz-vs5,-71.055392,42.360055,722410
zzw-22c@62j-sj2-54v,-71.090865,42.36607,722410
zzw-22d@62j-sj2-p35,-71.102909,42.364234,722410
zzw-22f@62j-sj9-7bk,-71.079168,42.391534,722410
zzw-22j@62j-shz-sqz,-71.054715,42.35651,722410
zzw-22p@62j-pth-q2k,-70.94211,42.54017,722410
zzw-22q@62j-shx-bff,-71.060651,42.357176,722410
zzw-22r@62j-sj7-ks5,-71.025691,42.363408,722410
zzw-22s@62j-shx-f9f,-71.05673,42.361195,722410
zzw-22t@62j-shx-f9f,-71.056767,42.361175,722410
zzw-23p@62j-sj7-ks5,-71.025683,42.363424,722410
zzw-23w@62j-sj3-nt9,-71.082026,42.347292,722410
zzw-23z@62j-sj7-ks5,-71.025682,42.363449,722410
zzw-24k@62j-sj7-ks5,-71.025714,42.363448,722410
zzw-24q@62j-sj7-ks5,-71.025711,42.363406,722410
zzw-253@62j-sj7-ks5,-71.02569,42.363419,722410
zzy-222@62j-pjf-sh5,-70.718468,42.583151,722410
zzy-222@62j-q7j-2ff,-70.816566,42.841502,722410
zzy-222@62j-qp4-qpv,-70.985405,42.37535,722410
zzy-222@62j-rgz-8gk,-71.217398,42.702259,722410
zzy-222@62j-rjc-td9,-71.320014,42.67033,722410
zzy-222@62j-rrd-vcq,-71.41185,42.694082,722410
zzy-222@62j-sg9-mhq,-71.102269,42.316174,722410
zzy-222@62j-sgg-cyv,-71.09447,42.347315,722410
zzy-222@62j-shx-vs5,-71.053302,42.373845,722410
zzy-222@62j-shy-m8v,-71.049167,42.350461,722410
zzy-222@62j-shy-mp9,-71.04725,42.350176,722410
zzy-222@62j-shy-pvz,-71.047325,42.352323,722410
zzy-222@62j-shy-st9,-71.045554,42.342934,722410
zzy-222@62j-shz-35z,-71.063441,42.351469,722410
zzy-222@62j-shz-7h5,-71.06357,42.344555,722410
zzy-222@62j-shz-rff,-71.05036,42.356394,722410
zzy-222@62j-shz-t9z,-71.049145,42.359298,722410
zzy-222@62j-sj3-mzf,-71.078686,42.3483,722410
zzy-222@62j-sj5-b8v,-71.050482,42.378234,722410
zzy-222@62j-sj7-n5z,-71.016366,42.367323,722410
zzy-222@62j-sjg-cqz,-71.08233,42.30771,722410
zzy-222@62j-sjj-bff,-71.060687,42.299317,722410
zzy-222@62j-sjr-zcq,-71.142195,42.388596,722410
zzy-222@62j-srh-kpv,-71.410008,42.27994,722410
zzy-222@62j-szn-rkz,-70.929291,42.478204,722410
zzy-222@62j-wch-9mk,-70.873458,43.197167,722410
zzy-222@62j-wch-s89,-70.878661,43.182611,722410
zzy-222@62j-wnz-pn5,-71.076017,43.025256,722410
zzy-222@62k-2wk-9pv,-70.701759,42.090999,722410
zzy-222@62k-nzs-ndv,-71.267764,42.091276,722410
zzy-222@62k-p8d-qfz,-71.043164,42.164322,722410
zzy-222@62k-p8z-y9z,-70.928221,42.165918,722410
zzy-222@62k-p9p-3h5,-71.000834,42.24752,722410
zzy-222@62k-qvd-f9f,-71.483143,42.021109,722410
zzy-222@62k-r7z-m49,-71.564551,42.391522,722410
zzy-222@62m-j86-4vz,-70.988634,43.435857,722410
zzy-223@62j-sgg-ct9,-71.096335,42.346934,722410
zzy-223@62j-sj3-9zz,-71.09481,42.379956,722410
zzy-223@62k-nzs-dvz,-71.281136,42.080983,722410
zzy-224@62j-shz-qmk,-71.051021,42.357773,722410
zzy-224@62j-ss2-p9z,-71.237208,42.368394,722410
